FID,STATION_NAME,LOCAL_TRIP_START_TIME,date,time,IMOS_SITE_CODE,_TRIP_CODE,_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,REPLICATE,PROCHLOROCOCCUS_CELLSPERML,SYNECOCHOCCUS_CELLSPERML,PICOEUKARYOTES_CELLSPERML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_FLAG,SAMPLE_COMMENTS,geom
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ce,Port Hacking,2009-03-19T09:39:00Z,2009-03-19,09:39:00,PHB,PHB20090318,PHB20090318_PHYCYT_01,2009-03-18T22:39:00Z,-34.1192,151.2267,1,9754.5,8326.5,4032,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30cf,Port Hacking,2009-03-19T09:39:00Z,2009-03-19,09:39:00,PHB,PHB20090318,PHB20090318_PHYCYT_02,2009-03-18T22:39:00Z,-34.1192,151.2267,2,10437,7875,4116,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d0,Port Hacking,2009-04-23T09:38:00Z,2009-04-23,09:38:00,PHB,PHB20090422,PHB20090422_PHYCYT_01,2009-04-22T23:38:00Z,-34.1192,151.2267,1,61950,33001.5,3318,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d1,Port Hacking,2009-04-23T09:38:00Z,2009-04-23,09:38:00,PHB,PHB20090422,PHB20090422_PHYCYT_02,2009-04-22T23:38:00Z,-34.1192,151.2267,2,46231.5,60123,2604,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d2,Port Hacking,2009-05-19T09:25:00Z,2009-05-19,09:25:00,PHB,PHB20090518,PHB20090518_PHYCYT_01,2009-05-18T23:25:00Z,-34.1192,151.2267,1,16579.5,14301,3076.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d3,Port Hacking,2009-05-19T09:25:00Z,2009-05-19,09:25:00,PHB,PHB20090518,PHB20090518_PHYCYT_02,2009-05-18T23:25:00Z,-34.1192,151.2267,2,13240.5,14322,3203,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d4,Port Hacking,2009-06-24T09:10:00Z,2009-06-24,09:10:00,PHB,PHB20090623,PHB20090623_PHYCYT_01,2009-06-23T23:10:00Z,-34.1192,151.2267,1,269850,5092.5,1554,4,2,2,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d5,Port Hacking,2009-06-24T09:10:00Z,2009-06-24,09:10:00,PHB,PHB20090623,PHB20090623_PHYCYT_02,2009-06-23T23:10:00Z,-34.1192,151.2267,2,28329,4169,1922,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d6,Port Hacking,2009-07-15T09:15:00Z,2009-07-15,09:15:00,PHB,PHB20090714,PHB20090714_PHYCYT_01,2009-07-14T23:15:00Z,-34.1192,151.2267,1,6625.5,4105.5,2992.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d7,Port Hacking,2009-07-15T09:15:00Z,2009-07-15,09:15:00,PHB,PHB20090714,PHB20090714_PHYCYT_02,2009-07-14T23:15:00Z,-34.1192,151.2267,2,3496.5,4095,2951,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d8,Port Hacking,2009-08-20T09:19:00Z,2009-08-20,09:19:00,PHB,PHB20090819,PHB20090819_PHYCYT_01,2009-08-19T23:19:00Z,-34.1192,151.2267,1,8043,6268.5,6636,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30d9,Port Hacking,2009-09-21T09:17:00Z,2009-09-21,09:17:00,PHB,PHB20090920,PHB20090920_PHYCYT_01,2009-09-20T23:17:00Z,-34.1192,151.2267,1,6625.5,168,2331,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30da,Port Hacking,2009-09-21T09:17:00Z,2009-09-21,09:17:00,PHB,PHB20090920,PHB20090920_PHYCYT_02,2009-09-20T23:17:00Z,-34.1192,151.2267,2,4463,178.5,2342,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30db,Port Hacking,2009-09-25T08:45:00Z,2009-09-25,08:45:00,PHB,PHB20090924,PHB20090924_PHYCYT_01,2009-09-24T22:45:00Z,-34.1192,151.2267,1,6247.5,346.5,6342,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30dc,Port Hacking,2009-09-25T08:45:00Z,2009-09-25,08:45:00,PHB,PHB20090924,PHB20090924_PHYCYT_02,2009-09-24T22:45:00Z,-34.1192,151.2267,2,4053,388.5,6384,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30dd,Port Hacking,2009-10-12T09:28:00Z,2009-10-12,09:28:00,PHB,PHB20091011,PHB20091011_PHYCYT_01,2009-10-11T22:28:00Z,-34.1192,151.2267,1,9597,6457.5,2856,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30de,Port Hacking,2009-10-12T09:28:00Z,2009-10-12,09:28:00,PHB,PHB20091011,PHB20091011_PHYCYT_02,2009-10-11T22:28:00Z,-34.1192,151.2267,2,14028,6625.5,2929.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30df,Port Hacking,2009-10-19T09:55:00Z,2009-10-19,09:55:00,PHB,PHB20091018,PHB20091018_PHYCYT_01,2009-10-18T22:55:00Z,-34.1192,151.2267,1,12243,37915.5,5313,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e0,Port Hacking,2009-10-19T09:55:00Z,2009-10-19,09:55:00,PHB,PHB20091018,PHB20091018_PHYCYT_02,2009-10-18T22:55:00Z,-34.1192,151.2267,2,16390.5,37936.5,5313,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e1,Port Hacking,2009-11-11T09:45:00Z,2009-11-11,09:45:00,PHB,PHB20091110,PHB20091110_PHYCYT_01,2009-11-10T22:45:00Z,-34.1192,151.2267,1,4210.5,756,976.5,2,2,2,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e2,Port Hacking,2009-11-11T09:45:00Z,2009-11-11,09:45:00,PHB,PHB20091110,PHB20091110_PHYCYT_02,2009-11-10T22:45:00Z,-34.1192,151.2267,2,3685.5,777,1019,2,2,2,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e3,Port Hacking,2009-11-11T09:45:00Z,2009-11-11,09:45:00,PHB,PHB20091110,PHB20091110_PHYCYT_03,2009-11-10T22:45:00Z,-34.1192,151.2267,3,6079.5,661.5,2215.5,2,2,2,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e4,Port Hacking,2009-12-07T09:14:00Z,2009-12-07,09:14:00,PHB,PHB20091206,PHB20091206_PHYCYT_01,2009-12-06T22:14:00Z,-34.1192,151.2267,1,13933.5,46483.5,8841,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e5,Port Hacking,2009-12-07T09:14:00Z,2009-12-07,09:14:00,PHB,PHB20091206,PHB20091206_PHYCYT_02,2009-12-06T22:14:00Z,-34.1192,151.2267,2,12222,46357.5,8978,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e6,Port Hacking,2010-01-20T09:20:00Z,2010-01-20,09:20:00,PHB,PHB20100119,PHB20100119_PHYCYT_01,2010-01-19T22:20:00Z,-34.1192,151.2267,1,18322.5,11644.5,9723,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e7,Port Hacking,2010-01-20T09:20:00Z,2010-01-20,09:20:00,PHB,PHB20100119,PHB20100119_PHYCYT_02,2010-01-19T22:20:00Z,-34.1192,151.2267,2,13429.5,11728.5,10206,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e8,Port Hacking,2010-02-19T09:05:00Z,2010-02-19,09:05:00,PHB,PHB20100218,PHB20100218_PHYCYT_01,2010-02-18T22:05:00Z,-34.1192,151.2267,1,29641.5,69762,3706.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30e9,Port Hacking,2010-02-19T09:05:00Z,2010-02-19,09:05:00,PHB,PHB20100218,PHB20100218_PHYCYT_02,2010-02-18T22:05:00Z,-34.1192,151.2267,2,27751.5,69709.5,3885,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ea,Port Hacking,2010-03-17T09:05:00Z,2010-03-17,09:05:00,PHB,PHB20100316,PHB20100316_PHYCYT_01,2010-03-16T22:05:00Z,-34.1192,151.2267,1,12799.5,42451.5,3958.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30eb,Port Hacking,2010-03-17T09:05:00Z,2010-03-17,09:05:00,PHB,PHB20100316,PHB20100316_PHYCYT_02,2010-03-16T22:05:00Z,-34.1192,151.2267,2,19099.5,41979,3969,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ec,Port Hacking,2010-04-14T09:18:00Z,2010-04-14,09:18:00,PHB,PHB20100413,PHB20100413_PHYCYT_01,2010-04-13T23:18:00Z,-34.1192,151.2267,1,27625.5,114450,8389.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ed,Port Hacking,2010-04-14T09:18:00Z,2010-04-14,09:18:00,PHB,PHB20100413,PHB20100413_PHYCYT_02,2010-04-13T23:18:00Z,-34.1192,151.2267,2,24076.5,114450,7717.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ee,Port Hacking,2010-05-11T09:13:00Z,2010-05-11,09:13:00,PHB,PHB20100510,PHB20100510_PHYCYT_01,2010-05-10T23:13:00Z,-34.1192,151.2267,1,26008.5,15760.5,6258,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ef,Port Hacking,2010-05-11T09:13:00Z,2010-05-11,09:13:00,PHB,PHB20100510,PHB20100510_PHYCYT_02,2010-05-10T23:13:00Z,-34.1192,151.2267,2,33348,14301,6079.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f0,Port Hacking,2010-06-09T10:53:00Z,2010-06-09,10:53:00,PHB,PHB20100609,PHB20100609_PHYCYT_01,2010-06-09T00:53:00Z,-34.1192,151.2267,1,11697,11676,2541,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f1,Port Hacking,2010-06-09T10:53:00Z,2010-06-09,10:53:00,PHB,PHB20100609,PHB20100609_PHYCYT_02,2010-06-09T00:53:00Z,-34.1192,151.2267,2,10510.5,10584,2531,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f2,Port Hacking,2010-07-02T11:35:00Z,2010-07-02,11:35:00,PHB,PHB20100702,PHB20100702_PHYCYT_01,2010-07-02T01:35:00Z,-34.1192,151.2267,1,8652,3465,6226.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f3,Port Hacking,2010-07-02T11:35:00Z,2010-07-02,11:35:00,PHB,PHB20100702,PHB20100702_PHYCYT_02,2010-07-02T01:35:00Z,-34.1192,151.2267,2,10605,2950.5,5743.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f4,Port Hacking,2010-08-18T09:30:00Z,2010-08-18,09:30:00,PHB,PHB20100817,PHB20100817_PHYCYT_01,2010-08-17T23:30:00Z,-34.1192,151.2267,1,15235.5,8400,7812,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f5,Port Hacking,2010-08-18T09:30:00Z,2010-08-18,09:30:00,PHB,PHB20100817,PHB20100817_PHYCYT_02,2010-08-17T23:30:00Z,-34.1192,151.2267,2,11088,8379,7856,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f6,Port Hacking,2010-09-09T09:30:00Z,2010-09-09,09:30:00,PHB,PHB20100908,PHB20100908_PHYCYT_01,2010-09-08T23:30:00Z,-34.1192,151.2267,1,41338.5,1291.5,5544,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f7,Port Hacking,2010-09-09T09:30:00Z,2010-09-09,09:30:00,PHB,PHB20100908,PHB20100908_PHYCYT_02,2010-09-08T23:30:00Z,-34.1192,151.2267,2,62947.5,1249.5,5040,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f8,Port Hacking,2010-10-20T10:40:00Z,2010-10-20,10:40:00,PHB,PHB20101019,PHB20101019_PHYCYT_01,2010-10-19T23:40:00Z,-34.1192,151.2267,1,112350,1029,1438.5,4,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30f9,Port Hacking,2010-10-20T10:40:00Z,2010-10-20,10:40:00,PHB,PHB20101019,PHB20101019_PHYCYT_02,2010-10-19T23:40:00Z,-34.1192,151.2267,2,13482,1197,1575,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30fa,Port Hacking,2010-11-11T09:10:00Z,2010-11-11,09:10:00,PHB,PHB20101110,PHB20101110_PHYCYT_01,2010-11-10T22:10:00Z,-34.1192,151.2267,1,6898.5,5523,7287,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30fb,Port Hacking,2010-11-11T09:10:00Z,2010-11-11,09:10:00,PHB,PHB20101110,PHB20101110_PHYCYT_02,2010-11-10T22:10:00Z,-34.1192,151.2267,2,4630.5,5397,6594,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30fc,Port Hacking,2010-12-14T09:30:00Z,2010-12-14,09:30:00,PHB,PHB20101213,PHB20101213_PHYCYT_01,2010-12-13T22:30:00Z,-34.1192,151.2267,1,9870,24412.5,4074,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30fd,Port Hacking,2010-12-14T09:30:00Z,2010-12-14,09:30:00,PHB,PHB20101213,PHB20101213_PHYCYT_02,2010-12-13T22:30:00Z,-34.1192,151.2267,2,22176,26943,4630.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30fe,Port Hacking,2011-02-04T09:58:00Z,2011-02-04,09:58:00,PHB,PHB20110203,PHB20110203_PHYCYT_01,2011-02-03T22:58:00Z,-34.1192,151.2267,1,30324,7066.5,2877,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ff,Port Hacking,2011-02-04T09:58:00Z,2011-02-04,09:58:00,PHB,PHB20110203,PHB20110203_PHYCYT_02,2011-02-03T22:58:00Z,-34.1192,151.2267,2,20538,7192.5,3150,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3100,Port Hacking,2011-03-01T09:30:00Z,2011-03-01,09:30:00,PHB,PHB20110228,PHB20110228_PHYCYT_01,2011-02-28T22:30:00Z,-34.1192,151.2267,1,19834.5,19803,9439.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3101,Port Hacking,2011-03-01T09:30:00Z,2011-03-01,09:30:00,PHB,PHB20110228,PHB20110228_PHYCYT_02,2011-02-28T22:30:00Z,-34.1192,151.2267,2,21315,19519.5,10374,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3102,Port Hacking,2011-03-30T09:33:00Z,2011-03-30,09:33:00,PHB,PHB20110329,PHB20110329_PHYCYT_01,2011-03-29T22:33:00Z,-34.1192,151.2267,1,74350.5,7255.5,3454.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3103,Port Hacking,2011-03-30T09:33:00Z,2011-03-30,09:33:00,PHB,PHB20110329,PHB20110329_PHYCYT_02,2011-03-29T22:33:00Z,-34.1192,151.2267,2,89838,7591.5,3517.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3104,Port Hacking,2011-04-21T09:36:00Z,2011-04-21,09:36:00,PHB,PHB20110420,PHB20110420_PHYCYT_01,2011-04-20T23:36:00Z,-34.1192,151.2267,1,45108,27006,12768,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3105,Port Hacking,2011-04-21T09:36:00Z,2011-04-21,09:36:00,PHB,PHB20110420,PHB20110420_PHYCYT_02,2011-04-20T23:36:00Z,-34.1192,151.2267,2,41685,26859,14375,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3106,Port Hacking,2011-05-18T09:25:00Z,2011-05-18,09:25:00,PHB,PHB20110517,PHB20110517_PHYCYT_01,2011-05-17T23:25:00Z,-34.1192,151.2267,1,29935.5,25137,17031,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3107,Port Hacking,2011-05-18T09:25:00Z,2011-05-18,09:25:00,PHB,PHB20110517,PHB20110517_PHYCYT_02,2011-05-17T23:25:00Z,-34.1192,151.2267,2,16338,24948,16926,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3108,Port Hacking,2011-06-20T09:34:00Z,2011-06-20,09:34:00,PHB,PHB20110619,PHB20110619_PHYCYT_01,2011-06-19T23:34:00Z,-34.1192,151.2267,1,25599,21052.5,5460,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3109,Port Hacking,2011-06-20T09:34:00Z,2011-06-20,09:34:00,PHB,PHB20110619,PHB20110619_PHYCYT_02,2011-06-19T23:34:00Z,-34.1192,151.2267,2,36172.5,20212.5,4294.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_310a,Port Hacking,2011-07-18T09:38:00Z,2011-07-18,09:38:00,PHB,PHB20110717,PHB20110717_PHYCYT_01,2011-07-17T23:38:00Z,-34.1192,151.2267,1,9586.5,7528.5,4179,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_310b,Port Hacking,2011-07-18T09:38:00Z,2011-07-18,09:38:00,PHB,PHB20110717,PHB20110717_PHYCYT_02,2011-07-17T23:38:00Z,-34.1192,151.2267,2,6909,7549.5,4169,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_310c,Port Hacking,2011-08-29T10:03:00Z,2011-08-29,10:03:00,PHB,PHB20110829,PHB20110829_PHYCYT_01,2011-08-29T00:03:00Z,-34.1192,151.2267,1,7518,1858.5,1774.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_310d,Port Hacking,2011-08-29T10:03:00Z,2011-08-29,10:03:00,PHB,PHB20110829,PHB20110829_PHYCYT_02,2011-08-29T00:03:00Z,-34.1192,151.2267,2,6258,1753.5,2037,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_310e,Port Hacking,2011-09-15T09:43:00Z,2011-09-15,09:43:00,PHB,PHB20110914,PHB20110914_PHYCYT_01,2011-09-14T23:43:00Z,-34.1192,151.2267,1,17083.5,19509,6468,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_310f,Port Hacking,2011-09-15T09:43:00Z,2011-09-15,09:43:00,PHB,PHB20110914,PHB20110914_PHYCYT_02,2011-09-14T23:43:00Z,-34.1192,151.2267,2,23320.5,17587.5,6363,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3110,Port Hacking,2011-10-19T09:31:00Z,2011-10-19,09:31:00,PHB,PHB20111018,PHB20111018_PHYCYT_01,2011-10-18T22:31:00Z,-34.1192,151.2267,1,4347,5702,9608,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3111,Port Hacking,2011-10-19T09:31:00Z,2011-10-19,09:31:00,PHB,PHB20111018,PHB20111018_PHYCYT_02,2011-10-18T22:31:00Z,-34.1192,151.2267,2,3633,2877,9576,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3112,Port Hacking,2011-11-18T09:36:00Z,2011-11-18,09:36:00,PHB,PHB20111117,PHB20111117_PHYCYT_01,2011-11-17T22:36:00Z,-34.1192,151.2267,1,5061,1838,1029,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3113,Port Hacking,2011-11-18T09:36:00Z,2011-11-18,09:36:00,PHB,PHB20111117,PHB20111117_PHYCYT_02,2011-11-17T22:36:00Z,-34.1192,151.2267,2,13797,294,861,2,2,2,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3114,Port Hacking,2011-12-07T09:30:00Z,2011-12-07,09:30:00,PHB,PHB20111206,PHB20111206_PHYCYT_01,2011-12-06T22:30:00Z,-34.1192,151.2267,1,11687,10658,1228.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3115,Port Hacking,2011-12-07T09:30:00Z,2011-12-07,09:30:00,PHB,PHB20111206,PHB20111206_PHYCYT_02,2011-12-06T22:30:00Z,-34.1192,151.2267,2,10028,7875,1071,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3116,Port Hacking,2012-02-13T10:00:00Z,2012-02-13,10:00:00,PHB,PHB20120212,PHB20120212_PHYCYT_01,2012-02-12T23:00:00Z,-34.1192,151.2267,1,26985,78897,9618,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3117,Port Hacking,2012-02-13T10:00:00Z,2012-02-13,10:00:00,PHB,PHB20120212,PHB20120212_PHYCYT_02,2012-02-12T23:00:00Z,-34.1192,151.2267,2,28171.5,74571,11182.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3118,Port Hacking,2012-03-12T09:00:00Z,2012-03-12,09:00:00,PHB,PHB20120311,PHB20120311_PHYCYT_01,2012-03-11T22:00:00Z,-34.1192,151.2267,1,9817.5,6142.5,2415,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3119,Port Hacking,2012-03-12T09:00:00Z,2012-03-12,09:00:00,PHB,PHB20120311,PHB20120311_PHYCYT_02,2012-03-11T22:00:00Z,-34.1192,151.2267,2,4609.5,6174,3024,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_311a,Port Hacking,2012-05-18T09:33:00Z,2012-05-18,09:33:00,PHB,PHB20120517,PHB20120517_PHYCYT_01,2012-05-17T23:33:00Z,-34.1192,151.2267,1,24822,17839.5,4095,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_311b,Port Hacking,2012-05-18T09:33:00Z,2012-05-18,09:33:00,PHB,PHB20120517,PHB20120517_PHYCYT_02,2012-05-17T23:33:00Z,-34.1192,151.2267,2,27688.5,15939,3769.5,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_311c,Port Hacking,2012-07-17T10:00:00Z,2012-07-17,10:00:00,PHB,PHB20120717,PHB20120717_PHYCYT_01,2012-07-17T00:00:00Z,-34.1192,151.2267,1,32,3864,4158,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_311d,Port Hacking,2012-07-17T10:00:00Z,2012-07-17,10:00:00,PHB,PHB20120717,PHB20120717_PHYCYT_02,2012-07-17T00:00:00Z,-34.1192,151.2267,2,126,3539,3885,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_311e,Port Hacking,2012-08-22T09:19:00Z,2012-08-22,09:19:00,PHB,PHB20120821,PHB20120821_PHYCYT_01,2012-08-21T23:19:00Z,-34.1192,151.2267,1,273,2478,3224,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_311f,Port Hacking,2012-08-22T09:19:00Z,2012-08-22,09:19:00,PHB,PHB20120821,PHB20120821_PHYCYT_02,2012-08-21T23:19:00Z,-34.1192,151.2267,2,578,2216,3591,1,1,1,NA,POINT (151.22667 -34.11923)
